imdb_id,tmdb_id
tt8119786,864544
tt21928528,1233269
tt30061012,1305540
tt33296382,1326443
tt29120307,1371030
tt10950320,844416
tt23552010,1037956
tt21688772,1015356
tt15229674,873126
tt14093994,1036573
tt21389338,1005731
tt18573650,1120821
tt27302079,957926
tt23018924,910784
tt33984333,1210732
tt14542254,823951
tt16139258,899718
tt13130760,887109
tt15552570,1168521
tt20118266,1339172
tt12428918,773124
tt9686350,762904
tt21653744,994052
tt33483700,1356890
tt14577300,826749
tt17633184,924154
tt30886032,1317159
tt10788058,1047925
tt12981702,785429
tt28656668,1181692
tt11651550,792750
tt32308418,1291143
tt15558178,881517
tt17679584,958279
tt19224314,1197830
tt10935560,630720
tt2375639,910476
tt22080222,1234194
tt6992978,473021
tt28995831,1168166
tt14499608,1020977
tt3031654,396194
tt9145510,926967
tt28226888,1130188
tt7975192,801271
tt29426703,1208022
tt21609514,1043725
tt4741504,611854
tt21348598,934506
tt22694908,1267822
tt10360772,788045
tt23793436,1220002
tt29692772,1202841
tt10545696,752564
tt13061914,741228
tt21236048,1231953
tt30319823,1214457
tt8480678,597840
tt14217100,717192
tt22185848,868985
tt21968374,1014887
tt8205028,574078
tt27307501,605542
tt19770970,903939
tt8933716,947884
tt13482806,833326
tt11332484,864866
tt23802194,1355266
tt10533804,629227
tt19866304,969584
tt14137416,801112
tt9288748,560052
tt28078052,1132016
tt3006472,806690
tt32128666,1000127
tt14935892,845387
tt29198659,1119546
tt11096628,1174240
tt33396612,1279871
tt10850320,1214557
tt13788842,810511
tt27447330,1109715
tt29630794,1211087
tt27811096,1102938
tt27458299,1149100
tt21519398,1029322
tt11877386,693349
tt33812405,1371540
tt10334222,997660
tt12764628,801071
tt22494914,1035654
tt15748830,950071
tt23789884,1107387
tt13075730,747803
tt13506526,982202
tt8354218,778810
tt18556326,1067820
tt31021984,1226299
tt22234810,1190462
tt27489635,1352885
tt16464084,934198
tt29716595,1332316
tt8859236,766431
tt32117345,1244643
tt27219011,1103593
tt6981064,790646
tt14048164,1236471
tt21651430,808482
tt11188560,766105
tt31530596,1252168
tt15829724,1075519
tt14810692,607844
tt7277234,830073
tt11027830,695969
tt29474638,1242260
tt10895576,653457
tt13598996,1378771
tt13656980,785037
tt27760132,1127632
tt13206926,791779
tt13298500,752354
tt24070754,1000492
tt30515931,1002088
tt1800393,729577
tt14315756,810873
tt22036406,622792
tt29795484,1261769
tt23004264,995749
tt21158192,1152624
tt18264266,931599
tt14061328,830524
tt15427340,964978
tt7682204,816480
tt2560092,776835
tt14140954,629028
tt15737898,887870
tt28522540,1103678
tt15321508,1177250
tt8110246,791469
tt14035292,795859
tt7268738,657644
tt10406596,771536
tt23469212,1145358
tt14303268,1037352
tt23769666,1107550
tt32200215,1231828
tt21106970,1081065
tt27075304,1119774
tt28738494,1353829
tt21881904,1068518
tt22000724,1053008
tt11261830,770684
tt32047707,1292041
tt11188154,795622
tt16227044,1330409
tt11946138,853332
tt20216624,1043870
tt8165192,513692
tt12915716,734253
tt20251716,988716
tt31645789,1257586
tt21191906,1162322
tt19396786,1198904
tt17013888,1245087
tt13391554,1068260
tt10310074,682533
tt23218142,1057872
tt23697628,1074896
tt22054690,1081156
tt15471560,872709
tt20833316,983223
tt26628567,1100950
tt27240621,1118608
tt8649190,669400
tt13269670,663558
tt16732726,1239127
tt7645334,777411
tt11433048,656991
tt7458836,1106194
tt27739396,1126094
tt29438301,1180445
tt17221298,839678
tt18072316,936622
tt30021427,1276945
tt13067292,825997
tt30319555,1214523
tt19816664,1037671
tt29606524,1307988
tt18260564,1010826
tt19308034,1273196
tt12276028,607338
tt13975458,792678
tt14449392,818543
tt11540284,802217
tt11767724,885246
tt19879640,957691
tt13915968,1043234
tt11242718,866254
tt14954534,729120
tt21431644,1019444
tt27688034,753091
tt26443107,1077661
tt32944883,1319972
tt15096796,823609
tt21825858,1024621
tt29260436,1171640
tt29270596,1156787
tt22866050,1038476
tt20782072,1015936
tt18558306,714889
tt8746404,678287
tt9340892,821489
tt15433600,878926
tt20502488,1104171
tt8635092,624899
tt12143990,856156
tt24221454,1047622
tt31888816,1241486
tt27192829,1303162
tt9314984,760919
tt14512538,642732
tt13172796,743599
tt15245390,996581
tt22302170,1029208
tt31262680,1241742
tt8400584,561717
tt12496706,762079
tt11219254,695932
tt14592998,826680
tt21482312,1025377
tt7130698,687238
tt28521906,1188843
tt11423420,703285
tt27789180,1005972
tt32023078,1134748
tt14623762,892113
tt17050802,977074
tt27694652,1124348
tt21942272,1028359
tt12873300,1057006
tt21318724,983311
tt13702796,691214
tt28547912,1209574
tt15745226,898308
tt18411490,720557
tt20031676,1117126
tt11188624,641668
tt10399622,1114816
tt23640170,1001736
tt18224752,792614
tt6645792,883456
tt26342791,889821
tt32124522,1322572
tt26060006,1000862
tt7375466,518896
tt15783426,1070777
tt27170114,1298547
tt32150360,1276013
tt14057604,1024127
tt28484952,1168197
tt32606918,1326649
tt6906106,966822
tt14265992,806804
tt15096368,1205220
tt14061478,805065
tt19719836,952701
tt14201576,807132
tt32486316,1311660
tt10207710,713711
tt10832274,794602
tt21248014,985936
tt13940818,1156638
tt29352944,1355076
tt28696532,1099413
tt14361426,803864
tt13063384,715370
tt21603458,1048099
tt28363725,1151963
tt16453244,809972
tt27480881,1135839
tt16118524,894730
tt14134062,810658
tt1023464,762006
tt11912032,1058903
tt21084334,1039571
tt11738830,749645
tt12808182,729720
tt33304396,1288998
tt21247172,1259329
tt22059348,1109146
tt16103578,1019961
tt29259841,1217300
tt14872806,1193077
tt28236368,1110358
tt12092584,795410
tt9783730,655322
tt22802920,1107526
tt33058713,1341685
tt26697087,1215798
tt27911420,1256408
tt14428598,934419
tt15760224,952888
tt10198564,993145
tt12117860,777769
tt34573447,1315076
tt9378692,950538
tt28569819,1275974
tt13616368,998757
tt21352380,965791
tt13932844,1031306
tt15467380,876792
tt15132736,863946
tt10451312,659940
tt31240036,1336672
tt13328830,727414
tt26699529,960033
tt28494518,1156118
tt9410034,642546
tt33311826,1380486
tt7718100,1170944
tt30028791,1327445
tt8435002,534072
tt26594061,1075815
tt17569526,852445
tt14731142,785533
tt21439528,1018645
tt11281192,967353
tt7175968,997669
tt7758540,1385773
tt16605106,1006540
tt17372926,1014063
tt19800020,965073
tt15388610,872130
tt15393650,716810
tt16227002,962566
tt27524853,1219739
tt13322726,818621
tt27520428,1174521
tt32149731,1278666
tt13515258,787761
tt20465746,978870
tt11833692,928999
tt19121072,989474
tt11573276,848887
tt22001304,1021803
tt8005600,952390
tt14330236,808087
tt13694260,1472666
tt23343786,1049233
tt29302676,1327737
tt29470244,1189518
tt13328800,683363
tt12299824,726916
tt19056070,954388
tt29419864,1091051
tt26389817,1025802
tt10055546,514466
tt22769820,1003580
tt31158592,1337309
tt26628641,1207898
tt31868785,1263371
tt29666664,1103432
tt12528166,774714
tt13269580,833417
tt7524444,583116
tt7721076,1159520
tt31852716,1249216
tt12093604,798296
tt7230750,543836
tt15106860,871799
tt15783520,900409
tt18224682,1391409
tt13316770,854887
tt26940544,972046
tt8851084,671317
tt29710588,1160078
tt14336174,807862
tt33319965,1356342
tt27991355,1233776
tt9844938,695089
tt35113014,1407011
tt30700271,1266022
tt10957044,718949
tt14909314,845605
tt8610436,776485
tt27572862,1165918
tt10243676,660715
tt15304502,1083612
tt31015291,803690
tt15417010,934039
tt14825364,839564
tt14411774,886436
tt10738906,795615
tt15669314,914243
tt9658388,551806
tt9573150,573952
tt32915125,1353958
tt14099334,799177
tt9585676,656940
tt14799576,893345
tt31968531,1298825
tt20101986,831410
tt32596655,1300374
tt6523526,675480
tt32654722,1340497
tt7026666,785585
tt10083174,800748
tt28774937,1246037
tt28575316,1156647
tt13563580,823594
tt8907992,695958
tt29298085,1195100
tt28546957,1160748
tt17202326,1024535
tt22805590,1159518
tt6442686,697799
tt27540185,1115253
tt32086004,1257400
tt28358950,1164370
tt30110854,1213395
tt22600514,1024774
tt29536228,1192745
tt17201166,1067714
tt22854322,1285637
tt24076146,1058620
tt27171776,1109203
tt36113132,1454682
tt16970906,1130818
tt28999532,1291594
tt21913634,960469
tt24076636,1058632
tt31458167,1241743
tt27917467,1191542
tt29794968,1236295
tt15275256,916605
tt27989255,1153470
tt28494031,1156110
tt28437488,1195535
tt15257928,879913
tt9851854,605153
tt32352172,1197662
tt31381322,1245776
tt22203026,1115377
tt19773302,1136512
tt21388556,1005835
tt28671146,1104844
tt27634066,1367922
tt32868318,1306061
tt26699538,1031218
tt15658626,1035583
tt32206574,1276644
tt15380608,777292
tt24128644,1232889
tt11151336,795518
tt15360286,1106108
tt15801594,945664
tt26594543,1081680
tt30223155,1148643
tt22247912,1326468
tt17499100,1179221
tt16377862,913838
tt14584284,826113
tt8672856,611359
tt18671386,960700
tt18436986,1026836
tt27689356,1276019
tt12975102,840819
tt15173232,924307
tt27501039,1014390
tt11771704,677053
tt28769440,1106049
tt14174168,916821
tt18346624,1005004
tt5851696,511424
tt15891956,969618
tt32495411,1269108
tt19407666,1096462
tt14564000,868660
tt15360384,985335
tt11020728,635012
tt15675952,939014
tt33145227,1459145
tt31629757,1258745
tt17538510,901358
tt18950332,1041165
tt28639049,1163186
tt25052668,1073650
tt30691232,1209772
tt7743120,524417
tt9685782,1419190
tt27348312,1056803
tt30813817,1229266
tt13265876,763164
tt18291892,1188853
tt15979666,975533
tt33541739,1369338
tt15327178,872309
tt17220704,929340
tt13450470,843338
tt18274350,1049171
tt34525322,1385524
tt15094392,853088
tt13924484,1006228
tt4029940,1223050
tt18671660,960704
tt31921580,1264975
tt26739710,1093974
tt10618968,1148685
tt30319533,1214474
tt21326658,1057577
tt32973202,1136387
tt13316790,913129
tt13680520,777831
tt26594589,995206
tt14852188,915892
tt10405022,627915
tt10147580,660262
tt14578032,793285
tt11392272,821390
tt27490380,1126128
tt22695428,1017751
tt27543992,1115105
tt10442096,642781
tt15331462,881460
tt26547790,977177
tt11377298,683311
tt32146333,1278722
tt11327404,1249199
tt17542540,934559
tt33077413,1372404
tt26219792,1178329
tt29865372,1357707
tt14527836,602302
tt13920920,1008043
tt27007466,1097000
tt25504694,1225033
tt31021897,1226281
tt22006138,1027273
tt23838470,1090271
tt21426456,1011911
tt9755806,580428
tt9340916,852485
tt14152756,801058
tt10809702,872726
tt14904622,843843
tt28254159,1225590
tt22042742,1019836
tt15289510,1058642
tt15721088,1015963
tt27797160,1018634
tt20249418,976121
tt32459973,1280468
tt27505521,1113224
tt19845414,910371
tt31565654,1257750
tt10094388,1215834
tt14228078,802699
tt13045890,785534
tt27219467,1435203
tt22037984,1023845
tt8228656,533701
tt18305194,942386
tt20221208,976226
tt30364726,696047
tt13103340,762469
tt13867056,939899
tt19704638,962697
tt11902024,692992
tt23746764,882580
tt10701074,660046
tt33674620,1363622
tt3301314,533705
tt12887770,730769
tt33029977,1320381
tt14755162,1221960
tt21216870,1100962
tt27486288,1354831
tt31514262,1252455
tt34930074,1400566
tt15282128,1035833
tt12064258,889843
tt28444113,1216452
tt15010478,848981
tt9308390,659370
tt27531109,995757
tt15036416,850329
tt34361382,1379112
tt3416670,878183
tt12546872,806643
tt10309902,695951
tt24669794,1248779
tt10869778,668340
tt9046896,955179
tt10974574,1336305
tt16316040,893688
tt26593560,1125953
tt7132924,1062402
tt22489042,1217379
tt11947100,745391
tt35319926,1175267
tt11790352,1063829
tt11873472,671109
tt30803479,1310522
tt21265054,991610
tt14617606,826861
tt12264966,811596
tt11749154,1252552
tt10410506,817127
tt29253040,1168732
tt11892916,666624
tt32332133,1257567
tt13772442,807927
tt28485522,974397
tt13347018,965493
tt22437050,1033107
tt13487922,767401
tt33347919,1393143
tt23475174,967344
tt11426228,961427
tt14404280,741434
tt21052144,1205197
tt24070610,1103407
tt3679040,966719
tt28833698,1208284
tt18283168,1053059
tt29941084,1203484
tt12302540,834143
tt1655444,267805
tt18939056,1000173
tt13551614,813808
tt11833710,859860
tt9217972,1222279
tt13743656,1148708
tt14264048,1445950
tt29288566,1180702
tt29995494,1223177
tt30839070,1339856
tt14538850,835112
tt12358104,811072
tt11116642,668047
tt30973261,1235922
tt11423214,842169
tt15721650,820067
tt18413766,946025
tt14768616,1189798
tt31956123,1283707
tt12661314,1404388
tt10373344,684006
tt11555492,856437
tt11162490,722800
tt15241758,935999
tt18691614,1319870
tt11245850,1012344
tt32216008,1219560
tt31435642,1248487
tt34877029,1397352
tt21446798,1152104
tt15732890,888003
tt22743064,1001241
tt23770418,997317
tt16350410,995045
tt14494586,821046
tt21934610,1145031
tt31922530,1265066
tt33038839,1323979
tt29781508,1323712
tt20258974,710277
tt18399030,1215452
tt29567483,1320654
tt9856574,818834
tt22197856,1153357
tt21860836,1015606
tt21109538,588108
tt33022320,1193692
tt21995004,1025896
tt27662275,1211814
tt32164798,1266990
tt31122279,1239306
tt5105136,517929
tt14636170,828899
tt18284880,1135229
tt23782140,1051426
tt21427294,1153913
tt14074936,849422
tt32460476,958283
tt14402302,1053003
tt19883220,983524
tt28355490,1248795
tt14275050,843093
tt11788956,682376
tt13141496,945917
tt22027654,931132
tt29491918,1190725
tt14739128,817485
tt21113962,1053600
tt28834285,1172091
tt32919749,1318451
tt17372462,952374
tt17052842,923150
tt21050630,1142178
tt9893084,662399
tt27987407,1140056
tt2597804,861072
tt21913192,1147322
tt20251588,1069187
tt27881035,1284244
tt7326608,787791
tt26753672,1206589
tt32119337,1274686
tt8434110,838148
tt12390572,477462
tt15431864,1135303
tt16427902,1025463
tt14277840,1201683
tt27853611,1147058
tt16527290,921360
tt18671246,958335
tt15548032,968739
tt19857862,984195
tt10761694,669696
tt26680972,1267643
tt13827606,833393
tt15416100,1171133
tt11534720,800227
tt14636186,828898
tt9013182,823855
tt29432702,797109
tt33201732,1255130
tt23631668,1106565
tt4539898,876572
tt8456190,823610
tt26449042,1078545
tt13818742,926946
tt27011468,1297418
tt15426246,1028955
tt12056978,656097
tt27695005,1138476
tt18453866,932801
tt5624466,754934
tt24223026,1133232
tt15825188,916723
tt14756758,1197840
tt8110900,942624
tt18469872,1004642
tt9568230,795778
tt10583416,1075789
tt25275750,1071339
tt13651416,942628
tt19768016,958244
tt21031010,1026202
tt32164743,1280461
tt20917338,1001865
tt29147289,1076555
tt24517830,984101
tt10945274,754067
tt11454320,796256
tt13852690,1032949
tt14465706,948276
tt27635828,1145351
tt13729232,786977
tt31987262,1361215
tt21993194,1021643
tt33658805,1261562
tt30439035,1157680
tt27516178,1113466
tt27936770,1227136
tt18935954,957176
tt17162460,1063756
tt18228142,1081620
tt31869664,1263421
tt16727778,882338
tt32141590,1276031
tt15056700,1125186
tt12441440,1243940
tt29800793,1205893
tt21193010,1011869
tt26258488,1078642
tt10160974,670429
tt13456656,814694
tt17501936,1134866
tt28188398,986197
tt28151876,1229349
tt2572212,759584
tt7884368,974558
tt19316408,1175038
tt32516053,1300041
tt5978274,807420
tt9050310,934194
tt26225118,1072693
tt10273738,933088
tt18372308,743814
tt22085300,1165464
tt27012110,1092654
tt1596557,793269
tt21994228,662402
tt12348910,1095885
tt32148575,1278633
tt11940240,953212
tt16375952,1027385
tt28290233,1149381
tt25275110,1068991
tt23136186,1052865
tt11116374,734796
tt21378968,715742
tt29578220,1189877
tt11924738,826241
tt8960382,673392
tt15403362,916386
tt24226474,1007074
tt25274786,1065918
tt33298502,1340332
tt24084674,1304588
tt15613024,988307
tt30447401,1176848
tt30956212,1229477
tt20204164,1022103
tt16160622,972118
tt26757264,1231035
tt1934372,355713
tt15575214,872241
tt12885852,732450
tt12861508,787310
tt19121796,951029
tt14040054,913521
tt15732324,888710
tt12735282,730167
tt26597953,1072269
tt21637900,1030598
tt20419974,1195585
tt13051724,770724
tt29299997,1177908
tt32915102,1353957
tt32244679,1278360
tt13454228,848519
tt14960572,888816
tt13978658,803666
tt4194974,1029862
tt28076784,1121612
tt13603778,774301
tt31912843,1256665
tt12847812,735726
tt33484317,1359206
tt19715532,1220802
tt20724032,1065379
tt15434074,875188
tt20414642,978783
tt15783464,1089765
tt20415224,977966
tt11018264,767254
tt31051123,1232750
tt11268742,776884
tt22086180,1030410
tt30833435,1264429
tt14946978,879689
tt13592970,1147236
tt11696342,983768
tt19853810,1038157
tt10294634,931555
tt11932678,822300
tt7560830,729454
tt11998558,835017
tt15167994,860860
tt10308878,624798
tt12004238,680027
tt23726308,1047902
tt19369162,1146143
tt4435072,787163
tt1587420,32471
tt19496260,1053927
tt25400540,1068394
tt15576460,920679
tt29618715,1309336
tt27399130,1456391
tt33057646,1341012
tt12253164,962562
tt31242447,1303517
tt7892066,755388
tt15680228,1081726
tt18548186,1018829
tt23186596,1042623
tt9764958,1251138
tt15038732,1094256
tt9618458,770595
tt7171442,1242372
tt14781176,604360
tt12053110,1130659
tt27502360,1112545
tt15523334,926924
tt7099280,452019
tt10766468,732203
tt11428926,746422
tt11306480,1128474
tt21336626,1031418
tt27328373,1105682
tt16404094,965222
tt21916652,1181011
tt32033162,1256671
tt11615616,893338
tt26895377,744409
tt10314040,606237
tt27424585,1128941
tt10935956,632702
tt32128870,1275240
tt4632976,1022988
tt15441472,996727
tt29792302,1323911
tt14034614,541724
tt31457736,1241320
tt20836144,1155257
tt23642740,1157577
tt14315500,871964
tt21477618,1007401
tt11718596,1266409
tt16915240,1029618
tt14493970,955424
tt27881474,957863
tt28769082,1047415
tt31076385,1231233
tt13028258,897525
tt33047058,1321326
tt28657882,1175343
tt18082726,1044043
tt11269026,955971
tt26660615,967370
tt28797986,1179071
tt20851874,983406
tt26748538,1034093
tt32142963,1244323
tt21226804,996954
tt12703292,945897
tt27795356,581395
tt32362515,1290206
tt6619180,797842
tt15049210,1073140
tt3454424,426242
tt15836468,899328
tt32359054,1102390
tt27774989,1147351
tt25383302,1095848
tt22477502,572195
tt10841088,756403
tt20414550,977935
tt32401874,1292359
tt8066940,552398
tt13821562,654074
tt22868094,1216299
tt23035872,917281
tt19595494,964909
tt21407016,865577
tt22698114,1034580
tt4028240,1031904
tt9658288,1124272
tt13932162,797394
tt13814704,636173
tt9383986,832650
tt18231326,1054866
tt21326904,1199294
tt32264942,1308821
tt26671717,1080217
tt32903867,1319482
tt32119317,1001006
tt28756876,1168709
tt21293272,833593
tt18113118,977331
tt17494686,774548
tt13309978,849369
tt21330032,1214630
tt19849214,978406
tt33477504,1370709
tt10509906,925705
tt27357183,1369679
tt28810493,1171989
tt32561659,1129610
tt31189863,1242392
tt34247440,1277254
tt21108608,1315692
tt32907397,1266321
tt29362046,1189423
tt32242331,1367099
tt8368380,790846
tt10631148,892771
tt11348542,804755
tt13308110,944024
tt27691828,1217286
tt11284502,645861
tt21115444,977871
tt32064571,1278076
tt15600222,882826
tt8290476,871891
tt26731970,1086011
tt18950300,1095239
