,id,Title,Year,BoxOffice,Production,budget,genres,original_language,popularity,production_companies,revenue,runtime,Metacritic,imdb,rotten
124,tt15509244,Happiness for Beginners,2023,,,0,"[""Adventure"", ""Comedy"", ""Romance"", ""Drama""]",en,1.5938,"[""Cranetown Media"", ""Synthetic Cinema International""]",0,103,,61.0,35.0
125,tt10945288,The Wolf and the Lion,2021,"$2,072,173",,11900000,"[""Adventure"", ""Family"", ""Drama""]",en,3.9225,"[""Galat\u00e9e Films"", ""Mai Juin Productions"", ""StudioCanal"", ""Super \u00c9cran"", ""SODEC"", ""Canal+"", ""Cin\u00e9+"", ""Transfilm International"", ""M6 Films"", ""Sphere Films""]",15300000,99,36.0,62.0,30.0
126,tt14592948,Loving Adults,2022,,,0,"[""Thriller"", ""Drama"", ""Crime""]",da,3.803,"[""SF Studios""]",0,106,,65.0,
127,tt12453124,The Wait,2021,,,0,"[""Romance"", ""Drama""]",fi,2.1575,"[""Backmann & Hoderoff""]",0,100,,56.0,
128,tt12141112,Metal Lords,2022,,,0,"[""Comedy"", ""Drama"", ""Music""]",en,4.1963,"[""Bighead Littlehead""]",0,97,59.0,67.0,62.0
129,tt13774454,Superwho?,2021,,,0,"[""Action"", ""Comedy"", ""Family""]",fr,2.4199,"[""StudioCanal"", ""Cin\u00e9france Studios"", ""BAF Prod"", ""TF1 Films Production"", ""TF1 Studio"", ""Panache Productions"", ""La Compagnie Cin\u00e9matographique"", ""Canal+"", ""Cin\u00e9+"", ""TF1"", ""TMC""]",7375119,82,,62.0,
130,tt16280138,Magic Mike's Last Dance,2023,"$26,005,156",,45000000,"[""Comedy"", ""Romance"", ""Drama""]",en,6.8285,"[""Warner Bros. Pictures"", ""Nick Wechsler Productions"", ""Free Association""]",52000000,112,52.0,52.0,48.0
131,tt11539996,Relay,2024,,,0,"[""Thriller"", ""Drama""]",en,0.9865,"[""Thunder Road"", ""Sigma Films"", ""Black Bear Pictures""]",0,112,,,80.0
132,tt8373206,About My Father,2023,"$12,089,391",,29100000,"[""Comedy""]",en,5.2,"[""Lionsgate"", ""Depth of Field"", ""Media Capital Technologies""]",18167819,90,39.0,57.0,37.0
133,tt28225049,Girls on Film,2023,,,0,"[""Thriller"", ""Romance"", ""Drama""]",en,0.9193,"[""Leslin Films""]",0,97,,55.0,
134,tt20420628,Freud's Last Session,2023,"$906,283",,10000000,"[""Drama""]",en,2.4953,"[""WestEnd Films"", ""CAA Media Finance"", ""14 Sunset"", ""LB Entertainment"", ""Last Session Productions"", ""Traveling Picture Show Company"", ""M.Y.R.A. Entertainment"", ""Subotica""]",1697993,109,,61.0,44.0
135,tt9731598,Bros,2022,"$11,628,165",,22000000,"[""Romance"", ""Comedy""]",en,8.1943,"[""Universal Pictures"", ""Apatow Productions"", ""Stoller Global Solutions""]",14800000,115,72.0,64.0,89.0
136,tt20674132,Birdeater,2023,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,14.8651,"[""Breathless Films"", ""Fax Machine"", ""Four Leg Films"", ""Dark Sky Films""]",0,115,,66.0,75.0
137,tt28313478,The Vourdalak,2023,"$46,937",,0,"[""Horror"", ""Fantasy"", ""Drama""]",fr,0.9261,"[""Les Films du Bal"", ""Master Movies"", ""CNC"", ""R\u00e9gion Occitaine"", ""Cin\u00e9mage 17"", ""Amazon Studios France"", ""Fonds de Dotation Agn\u00e8s b."", ""D\u00e9partment de l'Aveyron""]",55009,91,76.0,64.0,96.0
138,tt14642626,Sick,2022,,,83,"[""Thriller"", ""Horror"", ""Mystery""]",en,4.3934,"[""Miramax"", ""Outerbanks Entertainment"", ""Blumhouse Productions""]",0,83,62.0,60.0,85.0
139,tt27496775,Sons,2024,,,0,"[""Thriller"", ""Drama""]",da,3.9968,"[""Nordisk Film Denmark"", ""Les Films du Losange"", ""DR"", ""SVT"", ""Nordisk Film Sweden""]",0,100,,,82.0
140,tt6932874,The Boss Baby: Family Business,2021,"$57,300,280",,82000000,"[""Adventure"", ""Comedy"", ""Family"", ""Animation""]",en,12.1139,"[""DreamWorks Animation"", ""Universal Pictures""]",146745280,107,39.0,59.0,46.0
141,tt20879602,Maybe I Do,2023,"$1,293,722",,7500000,"[""Comedy"", ""Romance"", ""Drama""]",en,5.1071,"[""Fifth Season"", ""Vincent Newman Entertainment""]",4393504,95,42.0,50.0,31.0
142,tt13927994,Salaar,2023,"$8,929,282",,34000000,"[""Action"", ""Drama"", ""Crime""]",te,6.7374,"[""Hombale Films""]",87229100,175,,66.0,
143,tt10442352,Thelma the Unicorn,2024,,,0,"[""Adventure"", ""Fantasy"", ""Comedy"", ""Family"", ""Animation""]",en,9.6139,"[""Netflix""]",0,98,64.0,57.0,60.0
144,tt10083340,Gangubai Kathiawadi,2022,"$592,000",,12000000,"[""History"", ""Drama"", ""Biography"", ""Crime""]",hi,2.6589,"[""Bhansali Productions"", ""Pen Studios""]",25300000,157,,78.0,91.0
145,tt5302918,Nyad,2023,,,0,"[""Sport"", ""History"", ""Drama"", ""Biography""]",en,4.3376,"[""Black Bear Pictures"", ""Mad Chance"", ""SPG3 Entertainment"", ""Zurich Avenue""]",0,121,63.0,71.0,85.0
146,tt18161082,Turn Me On,2024,,,0,"[""Sci-Fi"", ""Science Fiction"", ""Comedy"", ""Romance"", ""Drama""]",en,4.1644,"[""Truant Pictures"", ""Blue Creek Pictures""]",0,99,,,
147,tt10315050,Dampyr,2022,,,15000000,"[""Action"", ""Horror"", ""Fantasy""]",it,5.0945,"[""Sergio Bonelli Editore"", ""Eagle Pictures"", ""Brandon Box""]",362113,109,,54.0,
148,tt13049516,Rose Blood: A Friday the 13th Fan Film,2021,,,0,"[""Horror""]",ru,0.0071,"[""""]",0,0,,57.0,
149,tt26546123,Beautiful Wedding,2024,,,0,"[""Comedy"", ""Romance"", ""Drama""]",en,3.2342,"[""Voltage Pictures"", ""Wattpad""]",1781246,95,,41.0,
150,tt27410895,Let Go,2024,,,0,"[""Drama""]",sv,3.5612,"[""Warner Bros. International Television Production Sweden""]",0,110,,70.0,
151,tt15799866,Silent Night,2023,"$8,012,103",,0,"[""Action"", ""Thriller"", ""Crime""]",en,5.777,"[""Thunder Road"", ""Capstone Group"", ""A Better Tomorrow Films"", ""Lionsgate""]",0,104,53.0,53.0,60.0
152,tt14309446,Me Time,2022,,,0,"[""Comedy""]",en,6.665,"[""Particular Pictures"", ""HartBeat Productions""]",0,105,25.0,51.0,7.0
153,tt28129054,Take Cover,2024,,,0,"[""Action"", ""Thriller""]",en,7.2974,"[""""]",0,89,,51.0,
154,tt14668630,"Lyle, Lyle, Crocodile",2022,"$46,888,441",,50000000,"[""Adventure"", ""Comedy"", ""Family"", ""Music""]",en,8.7547,"[""Eagle Pictures"", ""Columbia Pictures""]",104088441,106,51.0,61.0,71.0
155,tt12226632,Big George Foreman,2023,"$5,426,772",,32000000,"[""Sport"", ""History"", ""Drama"", ""Biography""]",en,7.7274,"[""Mandalay Pictures"", ""Affirm Films""]",3800000,129,45.0,66.0,
156,tt20256412,Hard Feelings,2023,,,0,"[""Comedy""]",de,2.6257,"[""Rat Pack Filmproduktion""]",0,103,,48.0,
157,tt30024043,The Prosecutor,2024,"$407,965",,38500000,"[""Action"", ""Thriller"", ""Drama"", ""Crime""]",cn,6.3497,"[""Mandarin Motion Pictures"", ""China\u2019s Huace Pictures"", ""Super Bullet Pictures""]",128093757,117,66.0,68.0,93.0
158,tt30320639,Tendaberry,2024,,,0,"[""Romance"", ""Drama""]",en,2.3068,"[""Neon Heart Productions"", ""Flies Collective"", ""Dweck Productions"", ""Spark Features""]",0,117,,65.0,92.0
159,tt23647954,Far Haven,2023,,,0,"[""Drama"", ""Western"", ""Action""]",en,1.1258,"[""INSP Films"", ""Brain Power Studio""]",0,90,,58.0,
160,tt12724306,Glorious,2022,,,0,"[""Thriller"", ""Comedy"", ""Horror"", ""Fantasy"", ""Mystery""]",en,1.8629,"[""FallBack Plan Productions"", ""AMP International"", ""Citizen Skull Productions"", ""Eyevox"", ""Anarchy Post""]",0,79,60.0,56.0,88.0
161,tt9203694,Stowaway,2021,,,10000000,"[""Adventure"", ""Thriller"", ""Sci-Fi"", ""Science Fiction"", ""Drama""]",en,3.0937,"[""RainMaker Films"", ""Yale Productions"", ""Augenschein Filmproduktion"", ""Black Canopy Films"", ""MMC Movies"", ""Phiphen Pictures"", ""RISE PICTURES"", ""Stage 6 Films"", ""XYZ Films"", ""WeFadeToGrey"", ""Bavaria Film""]",0,117,63.0,57.0,76.0
162,tt30454602,The Last Journey,2024,,,0,"[""Documentary""]",sv,0.7848,"[""Nexiko""]",279347,90,,82.0,85.0
163,tt12311620,Breaking,2022,"$2,806,359",,0,"[""Thriller"", ""Drama"", ""Crime""]",en,6.2771,"[""Salmira Productions"", ""Little Lamb Productions"", ""Epic"", ""UpperRoom Productions""]",2805642,103,66.0,63.0,81.0
164,tt26743414,Monsieur Aznavour,2024,,,28000000,"[""History"", ""Biography"", ""Drama"", ""Music""]",fr,3.4427,"[""Kallouche Cin\u00e9ma"", ""Path\u00e9"", ""TF1 Films Production"", ""Beside Productions"", ""Logical Content Ventures"", ""Bulgarian National Film Center"", ""Mandarin & Compagnie""]",15198387,134,,73.0,
165,tt12627606,Midas Man,2024,,,0,"[""History"", ""Biography"", ""Drama"", ""Music""]",en,1.9433,"[""Er Dong Pictures""]",0,112,,64.0,82.0
166,tt14764464,Code 8: Part II,2024,,,0,"[""Action"", ""Drama"", ""Science Fiction"", ""Crime""]",en,6.4038,"[""XYZ Films"", ""Collective Pictures""]",0,101,40.0,57.0,73.0
167,tt30180830,Sasquatch Sunset,2024,"$1,008,662",,0,"[""Adventure"", ""Action"", ""Fantasy"", ""Comedy""]",en,0.8962,"[""Square Peg"", ""Felix Culpa"", ""The Space Program"", ""ZBI""]",897669,88,,54.0,72.0
168,tt21626774,Sector 36,2024,,,0,"[""Thriller"", ""Drama"", ""Crime""]",hi,1.4472,"[""Maddock Films"", ""Jio Studios""]",0,124,,71.0,47.0
169,tt3468380,Which Brings Me to You,2023,,,0,"[""Romance"", ""Comedy"", ""Drama""]",en,4.3353,"[""BCDF Pictures"", ""Anonymous Content"", ""Mister Smith Entertainment"", ""TPC""]",0,98,52.0,56.0,71.0
170,tt27417166,Crossing,2024,"$74,604",,0,"[""Drama""]",ka,2.5687,"[""French Quarter Film"", ""Adomeit Film"", ""Easy Riders Films"", ""1991 Productions"", ""Bir Film"", ""SVT"", ""RMV Film""]",366394,106,83.0,75.0,97.0
171,tt32245158,Justice,2024,,,0,"[""Drama"", ""Crime""]",pl,2.0962,"[""MAG Entertainment""]",0,114,,63.0,
172,tt15097216,Jai Bhim,2021,,,0,"[""Mystery"", ""Drama"", ""Crime""]",ta,3.8817,"[""2D Entertainment""]",0,164,,87.0,100.0
173,tt31015278,My Favourite Cake,2024,,,0,"[""Comedy"", ""Romance"", ""Drama""]",fa,1.8551,"[""FilmSazan Javan"", ""Caract\u00e8res Productions"", ""HOBAB"", ""Watchmen Productions""]",0,97,,75.0,100.0
174,tt14483774,Shortcomings,2023,"$675,257",,0,"[""Comedy"", ""Romance"", ""Drama""]",en,1.1075,"[""Topic Studios"", ""Tango Entertainment"", ""Roadside Attractions"", ""Imminent Collision"", ""Picture Films""]",666482,92,67.0,64.0,85.0
175,tt6975842,Bloody Axe Wound,2024,,,0,"[""Horror"", ""Comedy""]",en,1.3099,"[""Off Label HV"", ""Mischief Farm""]",76178,83,,,27.0
176,tt12930350,My Spy: The Eternal City,2024,,,0,"[""Action"", ""Comedy""]",en,6.955,"[""STXfilms"", ""MWM Studios"", ""Good Fear"", ""Dogbone Entertainment"", ""Amazon MGM Studios""]",0,112,36.0,57.0,23.0
177,tt26744289,Infested,2023,,,0,"[""Thriller"", ""Horror""]",fr,3.0516,"[""My Box Films"", ""Tandem"", ""France T\u00e9l\u00e9visions"", ""Impact Film"", ""Cin\u00e9cap 6"", ""Cin\u00e9axe 5"", ""Cofimage 34"", ""SG Image 2022"", ""Ind\u00e9films 12""]",2110014,106,,62.0,95.0
178,tt21997328,Her Body,2023,,,0,"[""Drama"", ""Biography""]",cs,1.8843,"[""Cineart TV Prague""]",929614,106,,57.0,
179,tt14452174,Soundtrack to a Coup d'Etat,2024,"$87,140",,0,"[""History"", ""Music"", ""Documentary""]",fr,2.1821,"[""Onomatopee Films"", ""Warboys Films"", ""Zap-O-Matik"", ""ZKM Karlsruhe"", ""BALDR"", ""RTBF"", ""VRT""]",311457,150,,81.0,97.0
180,tt8296030,You Won't Be Alone,2022,"$264,055",,0,"[""Horror"", ""Fantasy"", ""Drama""]",mk,3.1047,"[""Causeway Films"", ""Head Gear Films"", ""Metrol Technology""]",125000,108,82.0,64.0,93.0
181,tt10831486,Levels,2024,,,0,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Science Fiction""]",en,10.8221,"[""Farpoint Films"", ""Middle Child Films Inc.""]",0,92,,50.0,
182,tt6571548,The White Tiger,2021,,,0,"[""Drama"", ""Crime""]",en,4.0367,"[""Lava Media"", ""Noruz Films"", ""ARRAY Filmworks""]",0,125,76.0,71.0,91.0
183,tt11278476,Rescued by Ruby,2022,,,0,"[""Family"", ""Drama"", ""Biography""]",en,3.329,"[""Fezziwig Studios""]",0,93,,72.0,88.0
184,tt21434318,The Underdoggs,2024,,,30000000,"[""Sport"", ""Comedy""]",en,2.7521,"[""Death Row Pictures"", ""Khalabo Ink Society"", ""SMAC Entertainment"", ""Panoramic Media Company"", ""Metro-Goldwyn-Mayer""]",0,96,39.0,56.0,42.0
185,tt12573480,Hold Your Breath,2024,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,5.9012,"[""Secret Engine"", ""Mad Dog Films"", ""Searchlight Pictures""]",0,94,45.0,53.0,40.0
186,tt27995594,Munjya,2024,,,3592556,"[""Horror"", ""Comedy""]",hi,2.4559,"[""Maddock Films""]",15743613,121,,64.0,56.0
187,tt6879446,Hidden Strike,2023,,,80000000,"[""Adventure"", ""Action"", ""Thriller"", ""Comedy""]",en,6.4102,"[""Talent International Media"", ""XYZ Films"", ""Changchun Film Studio"", ""Huaxia Film Distribution"", ""Flame Pictures Company"", ""Epitome Capital"", ""Taurus Film""]",0,103,,54.0,25.0
188,tt14060094,Blacklight,2022,"$9,591,094",,43000000,"[""Adventure"", ""Action"", ""Thriller"", ""Drama""]",en,10.7136,"[""The Solution"", ""Zero Gravity Management"", ""Film Victoria"", ""Lightstream Entertainment"", ""Screen Australia"", ""Footloose Productions"", ""Sina Studios"", ""Fourstar Film Partners Production"", ""Elevate Production Finance"", ""Monty the Dog Productions""]",15902207,104,27.0,48.0,12.0
189,tt28490044,Evil Does Not Exist,2023,"$831,685",,0,"[""Drama""]",ja,1.5385,"[""Neopa"", ""Fictive""]",0,106,83.0,70.0,91.0
190,tt13923456,Mafia Mamma,2023,"$3,496,761",,41000000,"[""Action"", ""Comedy"", ""Crime""]",en,4.4345,"[""Idea(L)"", ""Vocab Films"", ""New Sparta Films"", ""Ingenious Media"", ""Lipsync Productions"", ""Cornerstone Films""]",3900000,101,42.0,54.0,21.0
191,tt23939106,Ponyboi,2024,,,0,"[""Drama"", ""Thriller"", ""Crime""]",en,3.0843,"[""30K FT"", ""Tideline Entertainment""]",0,103,,58.0,83.0
192,tt16606592,The Animal Kingdom,2023,"$11,767",,15200000,"[""Adventure"", ""Horror"", ""Science Fiction"", ""Drama""]",fr,4.9447,"[""StudioCanal"", ""Nord-Ouest Films"", ""France 2 Cin\u00e9ma"", ""Art\u00e9mis Productions""]",9138503,127,69.0,67.0,83.0
193,tt10551654,Under the Boardwalk,2023,,,0,"[""Adventure"", ""Comedy"", ""Romance"", ""Family"", ""Animation""]",en,4.8868,"[""Paramount Animation"", ""Big Kid Pictures"", ""DNEG""]",0,83,,59.0,
194,tt6506264,The Colony,2021,,,0,"[""Adventure"", ""Action"", ""Thriller"", ""Sci-Fi"", ""Science Fiction""]",en,4.2644,"[""BerghausW\u00f6bke Filmproduktion"", ""Vega Film"", ""Constantin Film"", ""Studio Babelsberg"", ""SRF"", ""SRG SSR""]",328914,104,52.0,54.0,54.0
195,tt10381102,Brave the Dark,2023,,,200000,"[""Drama""]",en,3.9599,"[""Inspiring Films"", ""Make Films"", ""Triode Media""]",4529925,110,,,74.0
196,tt9663896,Asphalt City,2023,"$220,970",,0,"[""Thriller"", ""Drama""]",en,4.6234,"[""Sculptor Media"", ""Projected Picture Works"", ""AZA Films"", ""Two & Two Pictures"", ""FilmNation Entertainment""]",488002,120,47.0,61.0,47.0
197,tt10719958,The Birthday Cake,2021,,,0,"[""Thriller"", ""Crime""]",en,3.2908,"[""Purpose Films"", ""Artemis"", ""SSS Entertainment"", ""Foton Pictures"", ""Screen Media Films""]",0,93,58.0,44.0,23.0
198,tt29722945,Don't Turn Out the Lights,2023,,,0,"[""Horror""]",en,1.1224,"[""Film Mode Entertainment"", ""Oops Doughnuts Productions""]",0,109,,36.0,
199,tt6402468,Blood Red Sky,2021,,,17739525,"[""Action"", ""Thriller"", ""Horror"", ""Drama""]",de,7.1451,"[""Rat Pack Filmproduktion"", ""Sirena Film""]",0,123,43.0,61.0,81.0
200,tt2347285,The Best Christmas Pageant Ever,2024,"$40,048,808",,10000000,"[""Adventure"", ""Comedy"", ""Family"", ""Drama""]",en,4.967,"[""Kingdom Story Company"", ""FletChet Entertainment"", ""Lionsgate"", ""Lumenas Studios"", ""Media Capital Technologies""]",40262167,99,60.0,68.0,92.0
201,tt15333788,Out of the Blue,2022,,,0,"[""Thriller"", ""Romance"", ""Mystery"", ""Drama"", ""Crime""]",en,3.3445,"[""BondIt Media Capital"", ""Contemptible Entertainment"", ""The Squid Farm""]",0,105,39.0,43.0,20.0
202,tt31778094,Adult Best Friends,2024,,,0,"[""Comedy""]",en,4.165,"[""Before the Door Pictures""]",0,90,,,90.0
203,tt12229370,Mothering Sunday,2021,"$275,352",,0,"[""Romance"", ""Drama""]",en,4.4036,"[""Number 9 Films"", ""Film4 Productions"", ""BFI"", ""Lipsync Productions"", ""ZDF/Arte""]",2260859,104,66.0,60.0,77.0
204,tt27804552,Dead Money,2024,,,0,"[""Thriller"", ""Crime""]",en,2.2073,"[""Samuel Goldwyn Films""]",0,100,,,25.0
205,tt9419056,The Unholy,2021,"$15,532,137",,10000000,"[""Horror"", ""Mystery"", ""Drama""]",en,6.6434,"[""Ghost House Pictures"", ""Screen Gems""]",30832137,99,36.0,51.0,28.0
206,tt34524464,Kabitan,2024,,,0,"[""Drama""]",tl,0.9744,"[""Vivamax""]",0,64,,,
207,tt9000184,Goodnight Mommy,2022,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama"", ""Crime""]",en,3.1923,"[""Animal Kingdom"", ""Playtime""]",0,91,45.0,57.0,37.0
208,tt18079362,80 for Brady,2023,"$39,330,588",,28000000,"[""Sport"", ""Comedy"", ""Drama""]",en,6.6682,"[""199 Productions"", ""Watch This Ready"", ""Fifth Season"", ""Tempesta Films""]",29637811,98,52.0,59.0,59.0
209,tt3706352,All the Old Knives,2022,,,0,"[""Action"", ""Thriller"", ""Mystery""]",en,3.0559,"[""Barry Linen Motion Pictures"", ""Chockstone Pictures"", ""Jackson Pictures"", ""Nick Wechsler Productions""]",0,101,62.0,61.0,63.0
210,tt13694628,Nitram,2021,,,0,"[""Thriller"", ""Drama"", ""Crime""]",en,2.1939,"[""Good Thing Productions"", ""Stan""]",0,112,81.0,71.0,92.0
211,tt29722855,Badland Hunters,2024,,,0,"[""Adventure"", ""Action"", ""Science Fiction"", ""Crime""]",ko,8.2741,"[""Climax Studios"", ""Big Punch Pictures"", ""Nova Film""]",0,107,54.0,59.0,67.0
212,tt14852624,Stopmotion,2023,"$789,226",,0,"[""Thriller"", ""Horror""]",en,3.311,"[""BlueLight"", ""BFI""]",778500,94,65.0,56.0,91.0
213,tt10698680,K.G.F: Chapter 2,2022,"$2,874,000",,13000000,"[""Adventure"", ""Action"", ""Thriller"", ""Drama"", ""Crime""]",kn,4.7236,"[""Hombale Films"", ""Vaaraahi Chalana Chitram""]",90410749,168,,82.0,47.0
214,tt27118357,Amaran,2024,,,14700000,"[""Adventure"", ""Action"", ""War"", ""Drama"", ""Biography""]",ta,47.0715,"[""Raajkamal Films International"", ""Sony Pictures International Productions""]",39200000,169,,82.0,
215,tt7504818,Ron's Gone Wrong,2021,"$23,009,270",,0,"[""Adventure"", ""Comedy"", ""Science Fiction"", ""Family"", ""Animation""]",en,12.0762,"[""Locksmith Animation"", ""TSG Entertainment"", ""DNEG""]",60692022,107,65.0,71.0,
216,tt30007864,The American Society of Magical Negroes,2024,"$2,480,645",,0,"[""Fantasy"", ""Comedy""]",en,1.688,"[""Sight Unseen Pictures"", ""Juba Lane""]",2480645,105,50.0,37.0,25.0
217,tt14592064,Home Team,2022,,,0,"[""Sport"", ""Comedy"", ""Family"", ""Drama""]",en,4.299,"[""Hey Eddie"", ""Happy Madison Productions""]",0,95,23.0,60.0,22.0
218,tt4733624,Fatherhood,2021,,,0,"[""Comedy"", ""Drama""]",en,7.2628,"[""Columbia Pictures"", ""Higher Ground"", ""Bron Studios"", ""Temple Hill Entertainment"", ""HartBeat Productions"", ""Free Association""]",0,109,53.0,66.0,67.0
219,tt34328066,Love Across Time,2024,,,0,"[""Romance"", ""Comedy""]",en,1.1009,"[""Silver Peak Productions"", ""Candlelight Media Group"", ""SunWorld Pictures""]",0,90,,71.0,
220,tt15838850,The Roundup,2022,"$812,859",,7600000,"[""Adventure"", ""Action"", ""Thriller"", ""Crime""]",ko,8.6155,"[""BA Entertainment"", ""Hong Film"", ""Big Punch Pictures""]",101166707,106,,70.0,96.0
221,tt6881490,Sound of Hope: The Story of Possum Trot,2024,"$11,647,099",,8500000,"[""Drama""]",en,2.0747,"[""Peacetree Productions"", ""3.16 Productions"", ""The Daily Wire""]",11721425,130,,72.0,83.0
222,tt21905744,The Front Room,2024,"$3,092,269",,3500000,"[""Thriller"", ""Horror""]",en,5.936,"[""A24"", ""2AM"", ""Two & Two Pictures""]",3165361,95,49.0,46.0,41.0
223,tt22299436,The Astronaut Lovers,2024,,,0,"[""Comedy"", ""Romance"", ""Drama""]",es,1.3082,"[""Sombracine Producciones"", ""Mr. Miyagi""]",0,111,,74.0,
224,tt14456350,About Fate,2022,"$8,688",,0,"[""Romance"", ""Comedy""]",en,4.9872,"[""Aldamisa Entertainment"", ""American International Pictures"", ""Contentious Media"", ""Vincent Newman Entertainment""]",504843,100,,64.0,63.0
225,tt8893974,Passing,2021,,,0,"[""Thriller"", ""Mystery"", ""Drama""]",en,2.8046,"[""Picture Films"", ""Significant Productions"", ""Flat Five Productions"", ""Hungry Bull Productions"", ""Film4 Productions""]",0,98,85.0,66.0,91.0
226,tt13141250,The Ritual Killer,2023,,,7000000,"[""Action"", ""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",en,3.6993,"[""Wonderfilm Media"", ""Black Diamond Films""]",0,92,,43.0,10.0
227,tt12965390,Perfect Addiction,2023,,,0,"[""Action"", ""Romance"", ""Drama""]",en,6.3638,"[""Constantin Film"", ""JB Pictures"", ""Spark Productions""]",0,97,,55.0,
228,tt6176336,Hagen,2024,,,0,"[""Adventure"", ""Action"", ""Fantasy"", ""Drama""]",de,2.3353,"[""Constantin Film"", ""Wilma Film""]",0,135,,65.0,
229,tt28105944,Through My Window: Looking at You,2024,,,0,"[""Comedy"", ""Romance"", ""Drama""]",es,8.9711,"[""Nostromo Pictures"", ""Wattpad WEBTOON Studios""]",0,105,,54.0,
230,tt6341832,Oxygen,2021,,,0,"[""Thriller"", ""Horror"", ""Science Fiction"", ""Sci-Fi"", ""Fantasy"", ""Drama""]",fr,3.1421,"[""Getaway Films"", ""Echo Lake Entertainment""]",0,100,67.0,65.0,90.0
231,tt9201772,Mending the Line,2022,"$379,890",,0,"[""Drama"", ""War""]",en,2.473,"[""ArtImage Entertainment"", ""CKM Entertainment"", ""August Point Productions"", ""Storm Castle Creative"", ""Meydenbauer Entertainment"", ""Whippoorwill Productions""]",359869,117,56.0,67.0,77.0
232,tt6689014,She Came to Me,2023,"$733,978",,0,"[""Comedy"", ""Romance"", ""Drama"", ""Music""]",en,3.4183,"[""Round Films"", ""Killer Films"", ""Somewhere Pictures"", ""AI Film""]",0,102,53.0,60.0,48.0
233,tt14813212,The Munsters,2022,,,0,"[""Comedy"", ""Fantasy"", ""Family""]",en,3.4004,"[""Universal 1440 Entertainment"", ""Spookshow International""]",0,110,57.0,45.0,55.0
234,tt19623228,Godland,2022,"$60,735",,5000000,"[""Drama""]",da,1.7395,"[""Maneki Films"", ""Snowglobe"", ""Join Motion Pictures"", ""Film i V\u00e4st"", ""Garagefilm International""]",1560518,143,81.0,71.0,92.0
235,tt10354106,Stars at Noon,2022,,,0,"[""Thriller"", ""Romance"", ""Drama""]",fr,2.1248,"[""Curiosa Films"", ""ARTE France Cin\u00e9ma"", ""Ad Vitam Production"", ""Hypatia Films"", ""Barnstormer Productions""]",0,138,64.0,55.0,63.0
